1.77	0.58	652.32
-0.48	3.36	981.63
-0.15	0.3	9.02
2.87	-0.54	7706.89
3.25	0.64	9850.66
3.31	1.38	9175.51
0.18	1.0	94.3
1.22	-0.09	249.18
2.79	0.98	4632.78
2.25	-1.44	4229.81
2.77	0.11	5722.88
1.68	3.11	8.73
0.83	2.63	376.82
-0.57	-0.48	67.25
3.0	0.27	7625.29
2.21	-0.61	3019.98
1.24	2.26	52.24
0.39	2.87	739.07
2.82	1.56	4089.59
-0.37	-0.54	47.7
-0.64	-0.93	182.14
0.82	2.8	452.7
2.72	1.44	3553.21
0.9	2.17	184.97
1.44	2.62	30.05
-0.14	0.55	29.43
3.38	1.86	9153.44
3.4	-0.56	14695.2
1.55	-0.92	1104.2
-0.66	1.84	199.99
0.36	2.74	681.83
0.37	-1.08	148.48
0.58	-0.46	63.6
-0.28	3.3	1039.51
-0.51	3.07	791.83
1.2	0.21	151.33
2.02	2.57	229.17
-1.47	-0.52	724.82
2.16	0.3	1907.19
-1.47	1.98	9.37
0.19	-1.35	192.78
1.75	0.99	430.09
0.2	2.65	681.85
2.67	1.71	2939.24
-1.19	1.79	18.78
-0.02	0.83	69.86
-1.09	1.06	6.01
2.72	-0.28	5898.74
0.86	-0.5	153.68
-0.91	0.15	49.63
0.77	1.26	44.56
-1.06	-0.8	374.27
1.76	-1.21	1856.12
-0.51	-1.5	312.08
-0.08	1.18	138.9
1.96	-1.2	2542.69
-0.49	-1.32	245.61
3.12	-0.99	11505.77
2.46	2.83	1040.0
-0.62	2.8	586.14
0.39	-1.0	133.11
-0.49	0.2	2.38
0.85	0.49	5.43
-1.42	-0.23	510.49
0.57	2.42	439.13
-1.4	3.11	138.01
1.26	3.28	286.49
-1.26	2.06	27.42
1.51	-0.36	697.27
0.62	0.85	21.82
1.56	3.04	37.09
-1.35	1.06	63.66
2.91	2.32	3783.56
3.19	2.79	5460.24
2.7	2.16	2634.58
3.22	-0.51	11838.89
-0.16	0.88	74.35
-1.07	0.54	40.88
-0.88	2.58	329.55
2.66	-1.26	6950.98
2.21	0.23	2167.53
1.08	2.59	202.67
2.26	-0.94	3658.93
1.0	-1.13	453.69
0.24	2.44	568.16
2.66	0.04	4952.72
-1.13	2.17	84.3
2.5	0.41	3412.81
0.29	-0.28	13.76
3.2	0.57	9355.73
-0.45	1.82	263.73
-0.03	0.39	16.2
3.17	3.47	4332.9
-1.05	-0.04	134.73
1.74	1.98	110.29
2.73	-0.57	6439.69
3.5	2.79	8955.41
1.7	-0.76	1332.74
-0.75	-0.13	51.02
1.37	1.91	0.25
-0.09	3.28	1071.72
2.18	0.67	1667.99
2.54	0.52	3520.76
0.0	-0.62	39.44
0.28	1.62	238.17
0.27	2.49	584.77
0.38	3.32	1008.83
-0.21	1.94	360.91
2.56	1.15	2922.32
1.14	2.96	275.71
0.72	3.26	751.72
3.24	1.66	7815.33
3.21	-1.46	13844.29
3.1	1.88	5979.7
3.4	-0.32	14119.2
-1.33	1.19	38.94
1.66	3.11	13.0
-1.21	3.04	253.23
0.12	3.45	1181.11
-0.65	0.92	27.47
1.71	2.15	60.43
-0.69	0.8	13.35
0.03	0.72	52.65
1.84	-1.28	2177.49
1.81	-1.33	2122.27
2.16	3.08	252.76
-0.43	1.74	243.88
0.77	1.44	71.81
3.34	-0.59	13801.39
0.03	0.4	16.87
1.33	-1.1	823.17
1.98	0.57	1123.48
-0.18	1.31	164.62
2.95	-0.08	7717.03
0.79	3.04	583.7
0.82	0.44	5.43
-0.32	-0.69	64.53
-0.0	2.95	871.25
2.3	-0.83	3747.13
3.32	2.2	7788.86
-0.44	1.64	211.28
1.52	2.58	7.54
1.91	1.99	275.76
-1.22	2.77	169.18
-0.89	1.62	72.11
2.82	-0.0	6327.38
2.31	0.85	2014.23
3.04	0.39	7839.24
-0.1	1.82	328.82
1.04	3.0	368.03
0.93	-0.61	217.54
-1.3	3.0	176.9
2.58	-0.51	5138.23
2.79	-0.81	7389.06
2.79	-0.5	6865.84
1.62	1.6	105.32
2.91	0.97	5625.8
2.18	3.45	171.02
-1.03	3.05	399.77
0.4	2.75	671.17
1.17	-0.69	423.94
0.07	1.35	181.79
-0.79	0.66	3.33
0.58	2.77	592.42
3.2	3.17	5003.33
0.24	1.88	332.69
2.86	2.29	3472.2
1.48	0.12	428.89
2.96	-0.53	8637.22
1.31	1.45	7.18
2.37	0.28	2850.13
1.5	3.43	139.49
1.4	2.64	46.4
1.99	0.83	980.73
0.59	1.06	50.85
1.57	1.37	120.21
2.26	0.41	2208.33
1.08	-1.4	658.65
1.16	1.7	12.59
-1.23	2.74	155.55
2.89	0.72	5828.47
-0.71	2.85	553.25
-0.3	1.37	165.53
3.4	1.79	9551.05
1.34	-0.59	569.22
1.53	1.67	45.29
3.41	-0.48	14666.42
-0.64	2.6	482.47
-0.75	1.28	54.54
3.05	-0.86	10331.84
2.15	0.16	1992.71
0.82	-0.7	188.38
3.33	2.4	7555.13
3.49	-0.59	16313.75
3.4	0.08	13184.8
0.06	-0.29	9.5
2.89	2.73	3164.37
-1.26	2.05	26.49
0.06	0.19	4.36
-0.56	-0.63	91.47
0.01	-0.94	89.36
2.55	2.86	1329.18
-0.93	2.64	318.82
0.94	1.32	19.05
-0.37	2.55	584.18
0.22	0.31	7.45
0.87	1.72	92.77
0.95	1.47	32.21
2.14	2.11	611.19
1.35	1.6	5.07
1.27	0.16	211.16
2.04	-0.72	2384.08
-1.44	2.29	10.64
2.03	-1.27	2907.24
1.67	0.37	585.56
-0.59	3.16	793.21
-1.41	0.54	215.51
2.78	1.19	4278.24
0.94	-0.69	247.63
-1.46	-0.25	573.25
1.99	0.13	1467.95
0.76	0.89	9.82
-0.38	0.51	15.27
3.13	-1.26	12230.04
2.45	2.4	1299.9
-0.87	2.83	433.27
-1.09	2.22	110.85
2.2	2.41	591.93
0.68	3.01	649.13
-0.98	2.45	225.81
2.04	-0.74	2403.65
1.93	2.64	118.57
0.61	1.01	40.84
1.74	0.45	664.95
0.0	1.81	328.61
1.78	2.59	34.06
-1.26	3.29	294.92
0.45	-1.4	257.1
-0.13	-1.32	180.01
1.45	1.35	56.83
1.84	2.85	29.39
0.62	1.99	257.94
2.28	-0.77	3563.82
2.28	0.54	2171.71
0.36	-0.07	4.39
1.82	-1.47	2287.81
-1.19	-0.3	299.3
2.19	0.66	1712.15
2.54	1.28	2676.92
-0.4	3.1	866.32
1.06	-0.07	142.47
-1.0	1.72	55.84
1.81	-0.21	1215.95
2.53	2.58	1462.27
-1.3	1.19	30.29
1.52	-1.39	1369.57
-0.12	2.19	474.58
0.54	1.16	75.62
-0.63	3.16	766.13
2.57	0.88	3279.91
3.36	1.8	9010.82
1.86	-0.01	1204.55
2.14	0.96	1311.45
2.38	0.63	2536.42
0.44	2.77	664.1
2.83	0.56	5551.96
-0.19	1.3	161.16
0.76	1.99	199.54
0.6	2.31	380.41
1.89	0.04	1248.37
-0.23	2.5	600.34
-0.28	2.61	642.54
0.33	3.05	865.46
-1.25	2.25	52.33
2.83	3.44	2090.83
0.48	-0.23	21.47
-1.39	2.64	55.82
0.05	-1.46	214.79
2.83	-0.34	6973.76
-0.77	-1.11	293.12
0.54	2.43	457.49
0.08	-1.2	146.39
0.34	-0.19	9.77
0.48	-1.1	177.27
3.03	1.02	6664.15
2.67	-0.4	5671.22
0.0	-0.49	25.01
1.7	2.95	0.85
2.48	0.32	3401.55
1.84	-0.32	1373.85
1.49	0.07	462.53
2.78	1.66	3685.72
3.4	1.44	10247.2
-0.23	1.83	317.32
1.14	-0.44	302.64
-0.75	1.51	92.84
2.27	0.5	2166.56
3.29	3.18	5848.47
0.85	-0.29	102.54
2.7	1.09	3846.89
2.97	-0.98	9609.64
3.48	1.58	11095.08
3.4	-0.6	14792.32
3.32	-1.41	15461.84
1.73	3.32	11.23
2.12	1.24	1060.37
0.39	3.26	966.28
0.41	0.8	40.28
0.69	2.19	293.84
3.02	-0.34	8954.0
1.98	-0.55	1999.41
2.98	1.28	5780.53
2.23	2.26	737.5
-1.21	-0.44	367.44
-1.09	0.74	24.45
3.2	1.94	6893.84
1.41	2.52	28.46
3.37	0.42	11967.2
2.62	-1.49	6982.22
0.55	-1.39	286.66
3.07	0.01	8868.32
0.67	-1.4	341.95
-0.32	3.09	894.32
-0.58	-0.21	32.35
-0.04	-0.83	70.24
0.05	-1.26	160.29
-0.53	3.22	866.17
1.6	1.33	151.65
1.64	-1.25	1552.45
0.5	0.6	12.5
1.73	-0.8	1439.14
-0.59	-0.95	171.03
1.06	2.93	326.31
-1.01	2.17	136.27
0.48	2.51	519.93
3.38	2.73	7564.92
0.7	3.5	906.1
3.03	3.31	3450.87
0.14	1.21	142.44
1.88	-1.44	2475.24
0.41	0.08	1.12
2.95	0.34	6996.94
-0.24	1.36	171.16
1.1	2.73	231.05
0.86	-0.14	77.39
0.35	3.0	828.42
-1.46	1.82	15.76
1.33	3.17	196.42
-0.37	1.92	319.82
-1.11	1.19	4.63
3.36	1.84	8935.06
-1.17	-0.55	372.93
-1.3	-1.28	887.38
1.19	2.29	76.41
3.15	-1.18	12331.17
1.99	3.07	80.21
2.66	2.81	1822.29
-0.12	1.58	246.36
1.81	1.3	391.15
0.17	0.9	76.57
3.37	1.23	10261.03
-1.46	3.29	140.24
-0.87	-0.89	274.72
1.08	0.83	11.32
0.73	2.69	465.38
-0.1	0.25	6.97
0.52	0.99	52.01
2.68	3.48	1373.6
-0.6	1.1	57.32
2.98	0.77	6581.78
0.09	1.82	329.13
3.14	-1.24	12324.69
1.78	1.43	302.81
-0.57	-0.31	42.77
2.54	2.98	1207.57
1.69	2.33	28.15
2.02	2.79	167.55
2.63	-0.69	5789.15
2.04	-0.3	1991.67
-0.96	1.15	9.06
-0.9	-0.35	138.17
-0.26	2.02	382.77
3.17	2.16	6228.18
0.88	-0.19	93.02
2.38	-0.07	3290.24
0.11	-1.48	223.43
-1.18	1.23	7.39
1.4	2.74	61.0
-1.38	2.45	35.43
1.48	1.04	132.57
1.23	1.34	3.04
0.06	-0.36	14.1
-1.18	-0.08	221.55
0.88	2.42	270.81
0.5	-0.08	11.14
-0.33	2.65	647.49
3.29	3.28	5696.59
2.3	0.12	2674.58
2.27	1.96	1021.07
0.74	-0.85	195.4
0.79	-0.75	188.86
-1.43	2.03	5.93
2.71	0.9	4155.57
-1.11	3.16	376.13
-1.32	1.88	7.28
0.29	2.76	716.55
0.7	2.79	529.09
-0.37	1.72	252.5
2.15	2.57	422.6
1.96	-0.79	2146.09
2.62	-1.47	6948.85
2.49	3.35	814.53
0.61	1.91	236.67
2.44	1.86	1677.83
2.78	1.82	3494.09
0.98	1.46	24.96
1.28	3.0	185.47
-1.11	0.24	102.88
2.01	-1.26	2810.13
2.77	0.13	5692.67
1.08	-0.44	258.06
2.33	3.16	516.56
-0.36	-1.4	235.82
2.61	-0.36	5146.49
3.18	0.58	9091.42
1.08	1.9	53.82
1.06	3.06	374.97
-0.52	0.96	49.87
0.69	-0.96	206.33
1.32	-1.47	1032.05
3.17	0.83	8503.52
1.19	-0.0	200.57
3.06	0.34	8146.78
0.28	-1.37	210.3
1.42	1.7	10.19
2.77	2.73	2446.36
-0.19	3.22	1015.14
1.81	0.14	984.17
3.14	0.93	7978.36
-0.18	2.52	620.21
-0.31	1.68	252.59
0.91	3.46	692.7
0.16	2.48	603.11
2.77	-0.27	6312.1
1.67	-1.15	1551.94
2.38	-1.43	5034.96
1.34	-0.18	390.42
1.13	2.24	92.77
0.55	-0.38	46.78
-0.26	2.72	705.11
-1.39	-0.51	602.1
2.7	1.76	3060.98
-0.14	-1.1	126.65
2.95	-1.37	10149.33
-1.31	0.17	244.38
1.91	-1.18	2331.88
-0.42	-0.9	117.88
-0.73	-1.13	279.52
2.43	-0.62	4259.48
0.4	1.19	106.45
-0.05	-0.27	8.53
-1.11	-1.25	620.53
0.84	2.6	358.9
1.43	-0.59	694.45
0.01	-0.09	1.79
3.18	0.61	9034.31
2.8	3.28	2082.6
-0.78	-1.36	390.63
0.54	0.72	18.56
1.13	-1.17	598.75
-0.81	1.34	50.05
1.52	1.21	121.36
1.35	2.19	13.63
0.13	-0.25	7.88
3.2	-1.25	13206.85
1.35	3.4	248.97
3.39	1.64	9712.1
0.53	0.19	1.05
1.54	-0.65	913.3
1.77	1.02	447.03
1.65	1.87	73.1
0.32	-0.65	57.07
2.91	-0.06	7276.5
1.8	2.97	7.93
1.13	0.3	95.45
1.31	3.38	276.95
-0.11	2.36	552.5
1.88	1.21	541.06
1.71	0.61	536.01
0.85	1.59	75.28
0.25	0.57	26.32
1.26	-0.95	644.01
2.06	3.28	93.98
2.3	-0.16	2971.94
-0.71	0.3	7.09
1.76	1.75	182.18
-1.39	3.06	132.93
2.6	2.59	1741.45
-0.76	1.55	97.65
2.21	2.88	403.11
3.24	-0.92	13041.18
-0.08	3.16	995.69
1.19	2.11	48.19
3.4	1.46	10206.76
3.25	1.66	7930.51
1.31	0.76	91.51
3.19	-0.86	12184.35
0.22	1.09	109.1
-0.06	-0.87	77.44
3.28	-0.31	12256.15
-0.87	-0.88	271.44
0.56	0.34	0.26
3.45	-0.19	14628.86
1.38	2.54	40.54
2.43	3.39	634.52
1.28	0.95	47.47
1.79	3.26	0.94
2.74	1.12	4083.17
1.92	3.07	38.84
-0.55	0.88	35.75
-1.35	-1.41	1050.43
-0.58	3.18	811.1
1.04	-1.09	471.59
2.42	-0.17	3633.77
-0.48	0.9	47.03
3.05	1.09	6748.72
1.24	-1.25	777.13
0.04	1.99	396.3
2.03	1.18	865.95
0.14	0.5	23.82
3.19	-1.02	12540.06
0.49	2.39	462.47
1.61	-0.75	1117.34
0.37	-0.62	57.69
2.7	0.99	3971.89
-0.7	3.25	764.65
0.55	0.34	0.34
-0.17	0.82	63.95
2.77	-1.49	8399.01
0.7	2.96	610.18
-0.11	3.02	905.98
-0.85	3.01	526.69
-0.63	-0.91	173.46
3.28	0.87	9783.24
1.19	3.44	409.65
0.01	-1.16	135.56
-1.32	2.13	20.41
-1.14	2.4	125.67
0.21	-0.88	86.02
0.49	2.19	380.47
-0.45	-1.4	258.9
-0.47	-1.4	264.89
0.48	-1.36	253.21
0.93	2.34	217.6
0.07	2.52	633.44
-1.12	-0.96	494.85
1.21	0.08	191.62
0.58	-0.59	86.0
1.02	1.88	70.49
2.64	-1.41	7024.46
0.16	1.57	239.22
-0.84	-1.44	463.75
0.55	2.72	584.63
-0.75	0.98	20.49
-1.06	-1.43	656.33
1.92	-0.73	1951.31
3.42	0.59	12341.07
0.71	3.05	648.24
-1.42	1.29	58.62
1.29	1.38	8.16
2.92	0.2	6936.58
1.25	0.96	36.36
0.57	0.03	8.88
-1.4	1.1	79.72
0.14	3.18	999.55
2.44	3.09	822.09
1.42	2.03	0.19
2.96	2.81	3546.0
-0.93	-0.29	137.1
1.75	2.73	11.62
0.69	1.32	71.31
0.32	-0.13	5.86
0.92	1.94	119.6
1.64	1.06	265.97
-0.15	1.0	96.87
-0.53	1.26	98.2
-0.94	0.25	43.91
1.13	1.96	46.68
2.51	2.62	1356.59
0.87	1.68	85.23
-0.54	-1.47	312.7
0.05	-0.21	5.42
-0.62	2.43	421.07
3.38	1.52	9815.38
-1.07	-0.08	154.32
-0.34	2.78	711.7
3.03	-0.98	10328.51
2.48	-0.41	4306.08
0.52	-0.92	141.94
0.1	-0.84	73.06
1.37	1.02	73.56
2.67	-0.57	5930.1
3.16	-0.67	11358.85
-0.57	1.4	118.05
3.41	2.06	9160.66
2.96	1.27	5616.25
-1.45	-0.65	763.63
1.29	3.28	261.2
2.07	0.42	1494.89
0.17	0.61	34.46
-1.15	0.26	117.51
-0.18	0.53	26.15
2.83	2.81	2706.21
-0.15	-0.87	80.98
2.84	0.01	6492.65
2.44	1.87	1669.65
-1.15	1.3	4.67
3.03	-0.43	9241.06
-0.82	2.45	319.3
3.02	-0.95	10145.38
0.32	-0.98	117.62
0.17	1.85	332.33
0.98	0.77	3.63
-0.1	0.26	7.46
1.95	0.32	1213.68
-0.96	2.99	431.67
0.31	2.72	688.96
-0.63	-1.44	340.08
1.21	0.44	104.92
0.23	1.2	132.18
-0.7	2.77	522.73
1.7	-1.46	1892.74
0.34	3.25	982.88
-0.05	-1.36	186.74
-1.06	-0.48	261.4
-0.09	0.12	2.44
-1.33	3.44	284.69
1.49	1.32	81.26
1.35	2.08	6.75
0.88	1.38	36.69
2.33	-1.46	4747.46
0.67	1.32	75.99
1.5	-0.81	936.61
0.73	-1.35	354.6
3.28	-0.83	13434.3
1.75	-0.43	1220.32
1.11	2.38	131.78
1.58	0.25	504.97
0.48	0.31	0.9
2.78	-1.46	8445.84
2.0	1.6	577.0
0.79	0.35	7.56
0.63	2.28	354.74
-0.39	1.41	160.16
1.66	-1.16	1533.63
-0.77	3.02	592.21
-1.21	-1.29	763.39
2.92	2.66	3445.15
3.42	-0.04	13780.16
0.73	3.33	782.45
-1.05	1.07	4.31
1.63	3.42	58.63
0.74	0.56	0.08
-1.15	1.34	4.65
0.6	0.14	5.0
-0.97	-0.82	313.96
0.46	1.96	305.98
-1.22	1.12	18.5
2.21	1.84	928.12
1.34	0.32	217.86
-0.81	-0.15	68.26
-1.39	2.7	64.68
2.9	-0.51	7960.25
0.87	2.48	296.92
1.04	-1.0	433.31
-1.34	2.78	102.38
1.31	2.86	130.95
3.45	3.12	7719.23
2.22	-1.14	3684.04
1.95	2.16	270.68
0.43	1.94	308.36
0.48	-1.02	156.62
2.89	-0.44	7733.67
-0.92	2.69	343.57
-1.34	0.16	272.99
1.8	2.54	49.64
2.17	1.05	1340.12
1.78	1.28	357.21
1.59	-0.46	893.22
3.16	0.51	8983.37
-0.18	1.84	328.13
-0.35	1.33	147.63
-0.68	-0.05	29.08
-0.57	0.21	3.79
2.44	-1.31	5278.06
-0.56	3.3	894.29
2.73	-0.37	6122.77
0.82	0.29	14.66
-0.3	-1.38	217.78
0.76	0.27	9.52
2.15	2.56	426.71
-0.09	0.28	8.58
-0.74	1.89	183.23
-1.24	1.91	18.89
1.94	-0.69	1984.34
-0.16	0.89	76.06
3.15	0.61	8676.89
2.85	2.94	2689.25
1.96	-0.34	1749.5
0.69	1.83	183.4
1.89	1.11	606.99
1.26	0.54	109.81
1.58	-1.14	1322.68
2.94	-1.21	9713.11
-1.46	2.19	6.39
3.35	-0.19	13030.04
0.32	0.48	14.72
-0.4	-0.3	23.12
3.34	2.93	6771.53
3.32	-0.31	12847.71
0.96	1.73	65.35
2.25	2.02	927.24
0.81	-1.22	352.01
1.05	-0.63	300.16
-1.3	-0.32	409.3
1.83	-0.81	1730.33
-0.2	1.76	297.28
0.71	2.15	270.98
-0.63	2.47	432.43
-1.41	2.99	106.19
-0.11	-0.11	2.72
-0.83	3.42	749.24
1.44	-0.52	672.87
2.23	2.82	465.01
1.0	-0.69	285.61
1.19	1.19	5.15
-0.88	-1.14	370.03
2.14	0.08	2025.94
0.99	-0.04	104.06
-0.59	3.2	815.86
0.69	2.42	377.97
1.51	0.36	368.94
3.25	2.61	6329.29
-1.12	1.06	8.27
1.74	-0.93	1566.81
-1.49	-0.01	503.53
0.38	2.13	394.65
1.02	-1.26	529.18
0.51	0.82	31.59
-1.35	1.68	7.55
1.29	-0.12	318.39
1.92	0.95	749.63
-0.65	-0.01	21.43
2.33	1.23	1764.85
2.09	-0.22	2106.25
-0.96	-1.13	424.75
-0.73	-0.57	124.63
2.34	-1.36	4674.34
2.53	0.44	3555.57
-1.0	-1.2	488.0
-1.19	2.03	42.48
1.15	2.81	221.29
2.34	1.21	1821.33
3.36	-1.02	15158.19
0.61	0.21	2.78
-1.49	-0.64	824.22
-0.75	-1.19	310.19
0.62	-0.16	29.78
1.41	2.94	90.78
-0.54	1.41	127.45
1.89	1.5	430.15
-1.46	2.19	6.39
1.87	2.19	171.56
1.19	-0.43	340.84
2.47	2.77	1111.65
-0.63	1.58	142.63
2.71	-0.47	6108.94
-0.52	2.11	340.72
-0.68	-1.22	285.87
1.57	0.95	229.82
3.25	1.2	8770.7
-0.98	0.35	41.18
-0.93	-0.41	166.26
1.77	-0.37	1227.62
2.73	3.0	1985.82
1.84	1.02	560.31
3.17	2.65	5479.08
0.69	3.26	775.11
-1.06	-0.12	158.9
3.11	0.5	8417.19
0.72	2.48	384.87
1.84	-0.55	1549.6
-0.9	0.99	6.85
0.89	-0.5	166.96
2.26	1.23	1505.17
3.5	3.39	7856.21
2.23	2.42	653.24
1.59	-0.38	846.05
-0.92	-0.38	154.09
2.36	-0.63	3845.35
3.34	-0.6	13824.89
3.41	2.23	8838.24
-1.0	2.18	143.24
1.74	-0.11	985.0
1.93	1.19	643.44
1.34	-1.03	798.52
-0.45	-0.51	52.87
-0.08	1.52	230.26
3.13	-0.35	10300.49
2.0	-0.71	2219.41
-0.36	-0.77	82.78
1.33	1.93	2.7
1.55	-0.27	714.53
-1.0	0.46	33.16
1.83	1.97	190.83
1.08	1.75	34.07
1.79	-0.5	1372.66
2.18	2.16	673.45
-1.23	2.03	31.71
0.96	-0.94	346.56
1.24	-1.47	904.62
1.05	0.24	74.39
1.53	-1.45	1437.37
-0.55	0.02	10.38
3.14	-0.87	11517.01
1.36	3.18	177.13
-0.09	2.9	837.5
-0.85	1.89	139.73
2.27	2.06	958.22
1.51	-0.24	635.35
2.6	3.48	1078.4
3.13	0.75	8189.18
2.87	-0.13	7004.0
2.25	2.65	583.58
0.62	2.27	355.69
3.05	3.38	3511.8
0.66	-0.35	61.83
0.49	-1.01	156.54
2.18	-0.82	3106.56
3.38	2.11	8681.47
1.22	-0.99	614.3
-0.22	1.76	294.45
0.06	-1.04	109.79
-1.0	2.57	250.49
0.05	1.15	132.58
2.15	1.12	1228.07
-0.78	2.58	391.89
-1.27	1.1	31.46
-1.01	3.36	551.55
1.17	3.48	445.7
-1.12	0.43	72.46
2.08	3.41	85.15
-0.23	-1.35	198.33
0.8	0.54	1.04
-0.1	1.66	273.46
3.46	1.19	11630.34
-0.48	1.07	72.68
1.76	1.23	349.37
-1.13	-0.36	272.48
2.47	-1.24	5391.04
2.42	3.2	707.66
3.13	1.44	6988.31
-1.22	1.31	8.11
0.01	3.31	1096.52
-0.91	-0.32	135.46
0.07	3.47	1201.56
1.32	0.36	191.21
3.32	-1.44	15536.52
-0.31	1.71	262.18
-0.87	1.62	77.99
-0.3	0.29	5.69
-1.44	1.35	58.31
1.85	-0.24	1342.11
1.15	-1.45	768.7
1.68	3.29	22.33
-0.28	2.6	637.49
2.57	1.24	2880.68
-0.16	-0.77	64.64
2.71	1.0	4027.68
0.43	0.94	57.34
-1.36	-1.28	985.01
0.34	-1.47	251.85
-1.19	0.81	41.53
2.63	1.11	3374.67
1.45	3.23	127.33
0.56	-1.23	238.46
1.64	2.13	31.72
-0.22	1.64	254.81
2.48	-0.15	3971.69
1.33	3.11	179.96
-1.03	2.31	160.15
1.98	2.51	199.88
0.83	-1.34	411.67
-0.38	-1.14	166.87
0.36	3.09	876.81
2.06	0.38	1493.86
1.34	0.79	101.24
3.29	0.8	10053.5
1.7	0.4	620.5
2.32	0.01	2888.01
2.24	3.4	263.2
2.1	3.41	101.21
2.59	2.77	1553.39
-1.05	0.03	119.23
3.43	2.54	8515.78
2.6	-1.33	6547.37
3.32	-0.98	14411.14
3.25	0.58	9970.09
-0.29	-0.07	4.04
0.43	-1.12	170.6
2.64	-0.45	5507.74
-1.47	3.07	88.75
1.78	3.08	1.39
-0.53	-0.35	42.14
0.82	1.57	80.6
2.9	2.49	3508.25
0.05	3.26	1062.03
3.01	0.27	7730.63
0.06	2.63	690.68
1.69	0.94	367.62
1.45	1.46	41.48
0.79	-0.91	235.39
0.04	1.77	313.65
1.86	-1.34	2304.36
0.16	-0.01	0.83
0.67	1.57	125.8
0.9	-1.02	334.9
1.49	3.16	88.58
-0.37	2.53	574.57
0.57	2.56	499.75
1.66	-0.23	891.82
0.77	2.95	555.64
0.13	2.65	694.08
0.93	2.29	203.1
-0.48	2.71	617.03
0.68	1.07	37.02
-1.33	-0.05	336.27
3.2	2.33	6261.65
-1.11	-0.03	163.74
2.7	-0.61	6243.89
-0.01	2.58	666.61
2.87	1.42	4650.51
1.86	2.28	139.89
-0.34	2.42	532.82
2.26	2.38	745.57
0.88	-1.44	490.37
1.82	1.29	409.68
-0.77	2.02	206.79
2.43	2.97	863.41
-0.01	3.11	968.17
3.07	-1.4	11722.13
0.67	0.78	11.07
-1.48	-0.87	942.76
0.13	3.34	1105.06
1.46	0.83	169.63
3.2	-0.92	12459.4
0.19	1.68	270.9
-1.47	2.19	6.19
1.99	0.62	1116.61
3.21	0.01	10601.73
1.21	0.11	183.4
-0.68	2.07	261.26
3.03	0.32	7855.68
1.75	0.97	438.42
2.49	-1.34	5687.53
3.49	0.29	14143.65
2.32	-0.89	3936.04
0.22	-0.62	45.28
0.29	-1.14	150.35
0.05	2.88	828.9
0.46	-0.19	16.42
1.4	-0.66	686.6
2.61	2.45	1905.38
0.86	-1.21	380.11
2.79	0.64	5107.02
3.43	1.61	10318.1
-0.87	0.63	5.11
-0.0	-0.89	80.21
0.31	2.12	410.09
-0.81	3.04	571.57
-1.21	3.42	387.44
-0.71	1.71	148.34
2.22	1.62	1096.04
-0.68	-0.72	142.63
3.14	1.2	7503.45
-1.02	1.07	4.17
-0.82	2.27	258.54
1.99	3.02	89.36
1.76	1.73	187.61
3.4	2.39	8414.65
1.06	-0.3	202.67
1.47	1.81	12.53
0.94	2.93	418.78
1.48	-0.27	605.59
2.71	0.3	4964.86
-0.55	-0.12	20.25
1.66	0.07	721.68
-0.87	0.02	57.8
-1.3	-0.3	401.3
-1.16	2.04	52.88
1.75	1.83	152.47
0.87	2.64	354.62
2.69	2.91	1874.37
-0.53	2.73	602.15
-0.25	-1.36	203.91
3.07	2.05	5443.2
0.9	2.8	396.02
1.58	0.35	461.04
2.18	-0.25	2503.79
2.5	2.55	1371.25
-0.66	0.55	4.06
3.39	-1.35	16497.67
2.93	0.42	6670.28
-0.87	2.1	183.89
-0.23	2.6	650.28
1.21	2.53	113.66
3.38	-1.46	16606.44
3.08	2.23	5269.86
2.43	-1.45	5411.5
2.85	1.53	4349.53
0.75	1.18	38.19
1.09	-1.27	604.23
2.82	0.37	5752.59
-1.35	-0.34	473.16
3.07	-1.18	11250.68
2.5	1.59	2173.81
2.26	1.52	1288.67
-0.08	1.25	155.82
0.62	0.79	16.6
1.45	0.38	296.9
0.86	0.34	15.99
-1.38	1.74	8.37
0.49	0.75	26.26
3.02	3.44	3230.77
1.7	-0.72	1303.7
2.03	1.1	913.64
3.48	1.36	11563.26
0.62	2.12	301.38
0.02	1.59	253.64
0.23	0.39	11.96
2.36	1.75	1460.78
1.74	0.73	528.44
2.05	0.17	1627.21
2.18	2.06	726.29
0.05	2.57	660.11
-0.79	-0.74	189.28
-0.45	-1.14	182.33
-1.28	0.65	102.89
0.57	0.6	7.75
-1.23	3.29	320.78
-1.3	2.64	95.54
2.95	1.98	4523.0
-0.06	-0.78	62.53
3.12	1.99	6002.07
-1.44	-0.95	920.17
0.15	0.43	17.33
1.29	0.93	53.97
-0.72	0.79	10.34
0.69	-0.08	31.02
2.52	1.37	2482.75
2.2	2.81	413.53
3.15	-0.87	11652.43
-0.46	1.86	273.85
1.48	2.49	9.21
1.32	0.48	159.47
-1.14	2.17	80.34
0.8	-0.83	216.13
1.08	2.41	154.66
-0.9	1.14	14.5
1.81	-1.01	1837.72
1.87	2.16	179.49
3.04	3.44	3370.02
0.26	3.35	1077.96
1.75	-1.46	2045.86
1.24	-0.83	560.61
0.65	0.4	0.17
1.59	0.0	639.48
2.04	-0.26	1956.14
-0.83	3.1	584.69
0.57	1.29	93.33
0.24	-0.56	38.72
1.49	2.82	36.23
1.65	2.76	0.56
